game_id,date,player,h1,h2,pts,src
401507130,,aliyah boston,5.0,10.0,15.0,pbp
401507130,,alyssa thomas,11.0,7.0,18.0,pbp
401507130,,brionna jones,6.0,7.0,13.0,pbp
401507130,,dewanna bonner,6.0,13.0,19.0,pbp
401507130,,emma cannon,0.0,4.0,4.0,pbp
401507130,,kelsey mitchell,14.0,5.0,19.0,pbp
401507130,,kristy wallace,0.0,5.0,5.0,pbp
401507130,,lexie hull,2.0,0.0,2.0,pbp
401507130,,maya caldwell,3.0,0.0,3.0,pbp
401507130,,nalyssa smith,1.0,5.0,6.0,pbp
401507130,,natisha hiedeman,7.0,0.0,7.0,pbp
401507130,,olivia nelson-ododa,0.0,3.0,3.0,pbp
401507130,,queen egbo,1.0,2.0,3.0,pbp
401507130,,rebecca allen,4.0,0.0,4.0,pbp
401507130,,tiffany hayes,0.0,5.0,5.0,pbp
401507130,,victoria vivians,1.0,2.0,3.0,pbp
401507131,,ariel atkins,0.0,14.0,14.0,pbp
401507131,,betnijah laney,5.0,5.0,10.0,pbp
401507131,,breanna stewart,4.0,8.0,12.0,pbp
401507131,,brittney sykes,7.0,2.0,9.0,pbp
401507131,,courtney vandersloot,2.0,6.0,8.0,pbp
401507131,,elena delle donne,11.0,2.0,13.0,pbp
401507131,,epiphanny prince,0.0,2.0,2.0,pbp
401507131,,jonquel jones,3.0,2.0,5.0,pbp
401507131,,kayla thornton,0.0,7.0,7.0,pbp
401507131,,kristi toliver,3.0,7.0,10.0,pbp
401507131,,natasha cloud,8.0,6.0,14.0,pbp
401507131,,sabrina ionescu,10.0,8.0,18.0,pbp
401507131,,shakira austin,0.0,6.0,6.0,pbp
401507131,,shatori walker-kimbrough,2.0,4.0,6.0,pbp
401507131,,stefanie dolson,2.0,0.0,2.0,pbp
401507131,,tianna hawkins,8.0,0.0,8.0,pbp
401507132,,alanna smith,10.0,5.0,15.0,pbp
401507132,,bridget carleton,0.0,6.0,6.0,pbp
401507132,,courtney williams,5.0,0.0,5.0,pbp
401507132,,dana evans,0.0,2.0,2.0,pbp
401507132,,diamond miller,5.0,4.0,9.0,pbp
401507132,,dorka juhasz,3.0,2.0,5.0,pbp
401507132,,elizabeth williams,8.0,6.0,14.0,pbp
401507132,,jessica shepard,2.0,6.0,8.0,pbp
401507132,,kahleah copper,12.0,8.0,20.0,pbp
401507132,,kayla mcbride,2.0,10.0,12.0,pbp
401507132,,marina mabrey,0.0,4.0,4.0,pbp
401507132,,morgan bertsch,2.0,4.0,6.0,pbp
401507132,,napheesa collier,10.0,7.0,17.0,pbp
401507132,,nikolina milic,0.0,2.0,2.0,pbp
401507132,,rebekah gardner,7.0,3.0,10.0,pbp
401507132,,tiffany mitchell,5.0,2.0,7.0,pbp
401507133,,brittney griner,11.0,7.0,18.0,pbp
401507133,,chiney ogwumike,6.0,9.0,15.0,pbp
401507133,,dearica hamby,0.0,9.0,9.0,pbp
401507133,,diana taurasi,14.0,1.0,15.0,pbp
401507133,,evina westbrook,3.0,0.0,3.0,pbp
401507133,,jordin canada,2.0,3.0,5.0,pbp
401507133,,joyner holmes,0.0,2.0,2.0,pbp
401507133,,kadi sissoko,2.0,0.0,2.0,pbp
401507133,,karlie samuelson,8.0,5.0,13.0,pbp
401507133,,layshia clarendon,5.0,0.0,5.0,pbp
401507133,,lexie brown,8.0,6.0,14.0,pbp
401507133,,michaela onyenwere,0.0,7.0,7.0,pbp
401507133,,moriah jefferson,7.0,9.0,16.0,pbp
401507133,,nneka ogwumike,11.0,6.0,17.0,pbp
401507133,,sug sutton,4.0,5.0,9.0,pbp
401507133,,zia cooke,14.0,0.0,14.0,pbp
401507134,,a'ja wilson,9.0,4.0,13.0,pbp
401507134,,alysha clark,4.0,6.0,10.0,pbp
401507134,,arella guirantes,0.0,5.0,5.0,pbp
401507134,,candace parker,7.0,5.0,12.0,pbp
401507134,,cayla george,0.0,5.0,5.0,pbp
401507134,,chelsea gray,2.0,12.0,14.0,pbp
401507134,,ezi magbegor,4.0,3.0,7.0,pbp
401507134,,ivana dojkic,2.0,5.0,7.0,pbp
401507134,,jackie young,11.0,12.0,23.0,pbp
401507134,,jade melbourne,0.0,2.0,2.0,pbp
401507134,,jewell loyd,10.0,12.0,22.0,pbp
401507134,,jordan horston,4.0,4.0,8.0,pbp
401507134,,kaila charles,0.0,2.0,2.0,pbp
401507134,,kelsey plum,8.0,15.0,23.0,pbp
401507134,,kiah stokes,2.0,0.0,2.0,pbp
401507134,,kierstan bell,0.0,2.0,2.0,pbp
401507134,,mercedes russell,4.0,2.0,6.0,pbp
401507134,,sami whitcomb,0.0,1.0,1.0,pbp
401507134,,yvonne turner,4.0,0.0,4.0,pbp
401507135,,aari mcdonald,0.0,6.0,6.0,pbp
401507135,,ad durr,7.0,5.0,12.0,pbp
401507135,,allisha gray,0.0,10.0,10.0,pbp
401507135,,arike ogunbowale,19.0,6.0,25.0,pbp
401507135,,ashley joens,2.0,0.0,2.0,pbp
401507135,,awak kuier,0.0,1.0,1.0,pbp
401507135,,cheyenne parker,6.0,12.0,18.0,pbp
401507135,,danielle robinson,2.0,0.0,2.0,pbp
401507135,,jasmine dickey,0.0,2.0,2.0,pbp
401507135,,natasha howard,11.0,9.0,20.0,pbp
401507135,,naz hillmon,4.0,3.0,7.0,pbp
401507135,,nia coffey,0.0,3.0,3.0,pbp
401507135,,rhyne howard,11.0,9.0,20.0,pbp
401507135,,satou sabally,10.0,15.0,25.0,pbp
401507135,,teaira mccowan,4.0,0.0,4.0,pbp
401507135,,veronica burton,0.0,4.0,4.0,pbp
401507136,,alyssa thomas,4.0,10.0,14.0,pbp
401507136,,amanda zahui b.,3.0,0.0,3.0,pbp
401507136,,ariel atkins,6.0,2.0,8.0,pbp
401507136,,brionna jones,4.0,11.0,15.0,pbp
401507136,,brittney sykes,4.0,0.0,4.0,pbp
401507136,,dewanna bonner,10.0,11.0,21.0,pbp
401507136,,elena delle donne,13.0,6.0,19.0,pbp
401507136,,kristi toliver,0.0,3.0,3.0,pbp
401507136,,natasha cloud,3.0,10.0,13.0,pbp
401507136,,natisha hiedeman,4.0,2.0,6.0,pbp
401507136,,olivia nelson-ododa,3.0,2.0,5.0,pbp
401507136,,rebecca allen,3.0,4.0,7.0,pbp
401507136,,shakira austin,6.0,15.0,21.0,pbp
401507136,,tianna hawkins,3.0,0.0,3.0,pbp
401507136,,tiffany hayes,6.0,2.0,8.0,pbp
401507136,,tyasha harris,0.0,4.0,4.0,pbp
401507137,,aliyah boston,12.0,3.0,15.0,pbp
401507137,,betnijah laney,5.0,0.0,5.0,pbp
401507137,,breanna stewart,29.0,16.0,45.0,pbp
401507137,,courtney vandersloot,4.0,7.0,11.0,pbp
401507137,,emma cannon,3.0,0.0,3.0,pbp
401507137,,epiphanny prince,3.0,0.0,3.0,pbp
401507137,,erica wheeler,0.0,2.0,2.0,pbp
401507137,,grace berger,0.0,2.0,2.0,pbp
401507137,,jonquel jones,9.0,5.0,14.0,pbp
401507137,,kayla thornton,2.0,0.0,2.0,pbp
401507137,,kelsey mitchell,0.0,10.0,10.0,pbp
401507137,,kristy wallace,4.0,7.0,11.0,pbp
401507137,,lexie hull,2.0,1.0,3.0,pbp
401507137,,maya caldwell,0.0,2.0,2.0,pbp
401507137,,nalyssa smith,14.0,2.0,16.0,pbp
401507137,,queen egbo,0.0,4.0,4.0,pbp
401507137,,sabrina ionescu,9.0,0.0,9.0,pbp
401507137,,stefanie dolson,1.0,0.0,1.0,pbp
401507137,,victoria vivians,0.0,5.0,5.0,pbp
401507138,,alanna smith,6.0,0.0,6.0,pbp
401507138,,brianna turner,1.0,0.0,1.0,pbp
401507138,,brittney griner,9.0,18.0,27.0,pbp
401507138,,courtney williams,3.0,9.0,12.0,pbp
401507138,,dana evans,7.0,6.0,13.0,pbp
401507138,,diana taurasi,7.0,9.0,16.0,pbp
401507138,,elizabeth williams,6.0,4.0,10.0,pbp
401507138,,kahleah copper,12.0,2.0,14.0,pbp
401507138,,kristine anigwe,2.0,2.0,4.0,pbp
401507138,,michaela onyenwere,4.0,0.0,4.0,pbp
401507138,,morgan bertsch,4.0,4.0,8.0,pbp
401507138,,moriah jefferson,6.0,0.0,6.0,pbp
401507138,,rebekah gardner,0.0,7.0,7.0,pbp
401507138,,sophie cunningham,2.0,0.0,2.0,pbp
401507138,,sug sutton,6.0,7.0,13.0,pbp
401507139,,alyssa thomas,14.0,8.0,22.0,pbp
401507139,,ariel atkins,3.0,4.0,7.0,pbp
401507139,,brionna jones,2.0,10.0,12.0,pbp
401507139,,brittney sykes,6.0,11.0,17.0,pbp
401507139,,dewanna bonner,3.0,12.0,15.0,pbp
401507139,,elena delle donne,14.0,13.0,27.0,pbp
401507139,,kristi toliver,0.0,1.0,1.0,pbp
401507139,,natasha cloud,1.0,8.0,9.0,pbp
401507139,,natisha hiedeman,7.0,6.0,13.0,pbp
401507139,,olivia nelson-ododa,6.0,2.0,8.0,pbp
401507139,,rebecca allen,2.0,0.0,2.0,pbp
401507139,,shakira austin,12.0,2.0,14.0,pbp
401507139,,tianna hawkins,6.0,0.0,6.0,pbp
401507139,,tiffany hayes,5.0,7.0,12.0,pbp
401507139,,tyasha harris,3.0,0.0,3.0,pbp
401507140,,aari mcdonald,0.0,6.0,6.0,pbp
401507140,,ad durr,2.0,5.0,7.0,pbp
401507140,,aerial powers,10.0,0.0,10.0,pbp
401507140,,allisha gray,15.0,11.0,26.0,pbp
401507140,,cheyenne parker,12.0,0.0,12.0,pbp
401507140,,diamond miller,4.0,4.0,8.0,pbp
401507140,,haley jones,2.0,0.0,2.0,pbp
401507140,,jessica shepard,2.0,6.0,8.0,pbp
401507140,,kayla mcbride,5.0,3.0,8.0,pbp
401507140,,lindsay allen,7.0,1.0,8.0,pbp
401507140,,monique billings,4.0,2.0,6.0,pbp
401507140,,napheesa collier,6.0,14.0,20.0,pbp
401507140,,naz hillmon,0.0,13.0,13.0,pbp
401507140,,nia coffey,3.0,0.0,3.0,pbp
401507140,,nikolina milic,5.0,0.0,5.0,pbp
401507140,,rhyne howard,2.0,6.0,8.0,pbp
401507140,,tiffany mitchell,8.0,2.0,10.0,pbp
401507141,,a'ja wilson,6.0,13.0,19.0,pbp
401507141,,alysha clark,3.0,3.0,6.0,pbp
401507141,,candace parker,6.0,4.0,10.0,pbp
401507141,,chelsea gray,5.0,11.0,16.0,pbp
401507141,,chiney ogwumike,9.0,10.0,19.0,pbp
401507141,,dearica hamby,7.0,4.0,11.0,pbp
401507141,,jackie young,13.0,17.0,30.0,pbp
401507141,,jordin canada,0.0,11.0,11.0,pbp
401507141,,joyner holmes,4.0,2.0,6.0,pbp
401507141,,karlie samuelson,4.0,6.0,10.0,pbp
401507141,,kelsey plum,1.0,8.0,9.0,pbp
401507141,,kiah stokes,2.0,2.0,4.0,pbp
401507141,,layshia clarendon,5.0,3.0,8.0,pbp
401507141,,lexie brown,12.0,3.0,15.0,pbp
401507141,,zia cooke,4.0,0.0,4.0,pbp
401507142,,aerial powers,12.0,8.0,20.0,pbp
401507142,,brianna turner,0.0,2.0,2.0,pbp
401507142,,bridget carleton,0.0,2.0,2.0,pbp
401507142,,brittney griner,7.0,12.0,19.0,pbp
401507142,,diamond miller,7.0,6.0,13.0,pbp
401507142,,diana taurasi,15.0,8.0,23.0,pbp
401507142,,jessica shepard,9.0,4.0,13.0,pbp
401507142,,lindsay allen,2.0,4.0,6.0,pbp
401507142,,michaela onyenwere,6.0,0.0,6.0,pbp
401507142,,moriah jefferson,13.0,0.0,13.0,pbp
401507142,,napheesa collier,4.0,4.0,8.0,pbp
401507142,,nikolina milic,4.0,2.0,6.0,pbp
401507142,,sophie cunningham,8.0,5.0,13.0,pbp
401507142,,sug sutton,8.0,6.0,14.0,pbp
401507142,,tiffany mitchell,2.0,10.0,12.0,pbp
401507143,,amanda zahui b.,0.0,3.0,3.0,pbp
401507143,,ariel atkins,2.0,4.0,6.0,pbp
401507143,,brittney sykes,5.0,0.0,5.0,pbp
401507143,,courtney williams,5.0,8.0,13.0,pbp
401507143,,dana evans,2.0,8.0,10.0,pbp
401507143,,elena delle donne,11.0,13.0,24.0,pbp
401507143,,elizabeth williams,4.0,5.0,9.0,pbp
401507143,,kahleah copper,9.0,3.0,12.0,pbp
401507143,,kristi toliver,0.0,4.0,4.0,pbp
401507143,,li meng,3.0,0.0,3.0,pbp
401507143,,marina mabrey,10.0,9.0,19.0,pbp
401507143,,morgan bertsch,2.0,0.0,2.0,pbp
401507143,,natasha cloud,1.0,0.0,1.0,pbp
401507143,,rebekah gardner,2.0,2.0,4.0,pbp
401507143,,shakira austin,8.0,7.0,15.0,pbp
401507143,,shatori walker-kimbrough,3.0,0.0,3.0,pbp
401507143,,tianna hawkins,6.0,0.0,6.0,pbp
401507144,,arella guirantes,0.0,2.0,2.0,pbp
401507144,,arike ogunbowale,18.0,7.0,25.0,pbp
401507144,,crystal dangerfield,7.0,10.0,17.0,pbp
401507144,,ezi magbegor,4.0,11.0,15.0,pbp
401507144,,ivana dojkic,3.0,0.0,3.0,pbp
401507144,,jasmine dickey,0.0,10.0,10.0,pbp
401507144,,jewell loyd,16.0,13.0,29.0,pbp
401507144,,kaila charles,0.0,2.0,2.0,pbp
401507144,,kia nurse,8.0,9.0,17.0,pbp
401507144,,mercedes russell,4.0,2.0,6.0,pbp
401507144,,natasha howard,8.0,8.0,16.0,pbp
401507144,,sami whitcomb,0.0,8.0,8.0,pbp
401507144,,satou sabally,11.0,6.0,17.0,pbp
401507144,,veronica burton,7.0,2.0,9.0,pbp
401507144,,yvonne turner,3.0,2.0,5.0,pbp
401507145,,alyssa thomas,0.0,5.0,5.0,pbp
401507145,,betnijah laney,0.0,2.0,2.0,pbp
401507145,,breanna stewart,6.0,15.0,21.0,pbp
401507145,,brionna jones,6.0,6.0,12.0,pbp
401507145,,courtney vandersloot,6.0,12.0,18.0,pbp
401507145,,dewanna bonner,8.0,6.0,14.0,pbp
401507145,,han xu,0.0,2.0,2.0,pbp
401507145,,jonquel jones,5.0,2.0,7.0,pbp
401507145,,kayla thornton,4.0,2.0,6.0,pbp
401507145,,natisha hiedeman,8.0,0.0,8.0,pbp
401507145,,nyara sabally,4.0,2.0,6.0,pbp
401507145,,rebecca allen,2.0,0.0,2.0,pbp
401507145,,sabrina ionescu,5.0,11.0,16.0,pbp
401507145,,stefanie dolson,2.0,0.0,2.0,pbp
401507145,,tiffany hayes,9.0,6.0,15.0,pbp
401507145,,tyasha harris,5.0,3.0,8.0,pbp
401507146,,a'ja wilson,19.0,4.0,23.0,pbp
401507146,,alysha clark,2.0,5.0,7.0,pbp
401507146,,candace parker,7.0,0.0,7.0,pbp
401507146,,cayla george,0.0,4.0,4.0,pbp
401507146,,chelsea gray,6.0,2.0,8.0,pbp
401507146,,dearica hamby,2.0,2.0,4.0,pbp
401507146,,jackie young,10.0,6.0,16.0,pbp
401507146,,joyner holmes,5.0,4.0,9.0,pbp
401507146,,karlie samuelson,4.0,9.0,13.0,pbp
401507146,,kelsey plum,14.0,5.0,19.0,pbp
401507146,,kiah stokes,1.0,2.0,3.0,pbp
401507146,,kierstan bell,0.0,4.0,4.0,pbp
401507146,,lexie brown,0.0,3.0,3.0,pbp
401507146,,nia clouden,3.0,5.0,8.0,pbp
401507146,,nneka ogwumike,10.0,6.0,16.0,pbp
401507146,,rae burrell,0.0,5.0,5.0,pbp
401507146,,sydney colson,0.0,2.0,2.0,pbp
401507146,,zia cooke,4.0,3.0,7.0,pbp
401507147,,aari mcdonald,2.0,3.0,5.0,pbp
401507147,,ad durr,0.0,4.0,4.0,pbp
401507147,,aliyah boston,3.0,10.0,13.0,pbp
401507147,,allisha gray,8.0,11.0,19.0,pbp
401507147,,cheyenne parker,14.0,7.0,21.0,pbp
401507147,,erica wheeler,2.0,7.0,9.0,pbp
401507147,,grace berger,0.0,3.0,3.0,pbp
401507147,,kelsey mitchell,11.0,4.0,15.0,pbp
401507147,,kristy wallace,7.0,3.0,10.0,pbp
401507147,,maya caldwell,0.0,2.0,2.0,pbp
401507147,,monique billings,2.0,0.0,2.0,pbp
401507147,,nalyssa smith,11.0,12.0,23.0,pbp
401507147,,naz hillmon,8.0,2.0,10.0,pbp
401507147,,nia coffey,3.0,0.0,3.0,pbp
401507147,,queen egbo,6.0,4.0,10.0,pbp
401507147,,rhyne howard,10.0,13.0,23.0,pbp
401507147,,victoria vivians,0.0,3.0,3.0,pbp
401507148,,alanna smith,6.0,8.0,14.0,pbp
401507148,,arike ogunbowale,14.0,12.0,26.0,pbp
401507148,,courtney williams,7.0,5.0,12.0,pbp
401507148,,crystal dangerfield,4.0,7.0,11.0,pbp
401507148,,dana evans,6.0,8.0,14.0,pbp
401507148,,elizabeth williams,2.0,0.0,2.0,pbp
401507148,,jasmine dickey,2.0,2.0,4.0,pbp
401507148,,kahleah copper,8.0,8.0,16.0,pbp
401507148,,kristine anigwe,3.0,0.0,3.0,pbp
401507148,,maddy siegrist,3.0,3.0,6.0,pbp
401507148,,marina mabrey,13.0,8.0,21.0,pbp
401507148,,natasha howard,11.0,3.0,14.0,pbp
401507148,,satou sabally,8.0,16.0,24.0,pbp
401507148,,sika kone,2.0,8.0,10.0,pbp
401507148,,veronica burton,2.0,0.0,2.0,pbp
401507149,,a'ja wilson,14.0,7.0,21.0,pbp
401507149,,alysha clark,5.0,6.0,11.0,pbp
401507149,,bridget carleton,2.0,0.0,2.0,pbp
401507149,,candace parker,3.0,0.0,3.0,pbp
401507149,,cayla george,0.0,3.0,3.0,pbp
401507149,,chelsea gray,7.0,12.0,19.0,pbp
401507149,,diamond miller,0.0,14.0,14.0,pbp
401507149,,jackie young,9.0,14.0,23.0,pbp
401507149,,jessica shepard,2.0,2.0,4.0,pbp
401507149,,kelsey plum,9.0,2.0,11.0,pbp
401507149,,kierstan bell,3.0,0.0,3.0,pbp
401507149,,napheesa collier,15.0,6.0,21.0,pbp
401507149,,nikolina milic,2.0,2.0,4.0,pbp
401507149,,rachel banham,3.0,8.0,11.0,pbp
401507149,,tiffany mitchell,14.0,2.0,16.0,pbp
401507150,,aari mcdonald,6.0,1.0,7.0,pbp
401507150,,ad durr,1.0,0.0,1.0,pbp
401507150,,alanna smith,0.0,3.0,3.0,pbp
401507150,,allisha gray,8.0,5.0,13.0,pbp
401507150,,cheyenne parker,8.0,2.0,10.0,pbp
401507150,,courtney williams,4.0,0.0,4.0,pbp
401507150,,dana evans,6.0,4.0,10.0,pbp
401507150,,elizabeth williams,2.0,4.0,6.0,pbp
401507150,,haley jones,4.0,9.0,13.0,pbp
401507150,,kahleah copper,2.0,8.0,10.0,pbp
401507150,,kristine anigwe,2.0,8.0,10.0,pbp
401507150,,marina mabrey,2.0,8.0,10.0,pbp
401507150,,monique billings,3.0,6.0,9.0,pbp
401507150,,naz hillmon,2.0,2.0,4.0,pbp
401507150,,nia coffey,2.0,3.0,5.0,pbp
401507150,,rhyne howard,5.0,15.0,20.0,pbp
401507150,,robyn parks,3.0,2.0,5.0,pbp
401507150,,sika kone,4.0,2.0,6.0,pbp
401507151,,aliyah boston,12.0,8.0,20.0,pbp
401507151,,alyssa thomas,2.0,11.0,13.0,pbp
401507151,,brionna jones,11.0,8.0,19.0,pbp
401507151,,dewanna bonner,0.0,8.0,8.0,pbp
401507151,,dijonai carrington,0.0,6.0,6.0,pbp
401507151,,emma cannon,0.0,2.0,2.0,pbp
401507151,,erica wheeler,4.0,2.0,6.0,pbp
401507151,,grace berger,2.0,0.0,2.0,pbp
401507151,,kelsey mitchell,5.0,14.0,19.0,pbp
401507151,,kristy wallace,2.0,2.0,4.0,pbp
401507151,,lexie hull,2.0,4.0,6.0,pbp
401507151,,maya caldwell,5.0,0.0,5.0,pbp
401507151,,nalyssa smith,2.0,12.0,14.0,pbp
401507151,,natisha hiedeman,5.0,6.0,11.0,pbp
401507151,,tiffany hayes,18.0,4.0,22.0,pbp
401507151,,tyasha harris,2.0,0.0,2.0,pbp
401507152,,aerial powers,2.0,6.0,8.0,pbp
401507152,,arike ogunbowale,11.0,9.0,20.0,pbp
401507152,,crystal dangerfield,0.0,9.0,9.0,pbp
401507152,,diamond miller,8.0,0.0,8.0,pbp
401507152,,jessica shepard,8.0,7.0,15.0,pbp
401507152,,kalani brown,2.0,10.0,12.0,pbp
401507152,,kayla mcbride,7.0,11.0,18.0,pbp
401507152,,napheesa collier,6.0,11.0,17.0,pbp
401507152,,natasha howard,20.0,5.0,25.0,pbp
401507152,,rachel banham,0.0,6.0,6.0,pbp
401507152,,satou sabally,17.0,6.0,23.0,pbp
401507152,,tiffany mitchell,15.0,2.0,17.0,pbp
401507152,,veronica burton,1.0,3.0,4.0,pbp
401507153,,betnijah laney,4.0,2.0,6.0,pbp
401507153,,breanna stewart,8.0,17.0,25.0,pbp
401507153,,ezi magbegor,6.0,6.0,12.0,pbp
401507153,,jade melbourne,2.0,2.0,4.0,pbp
401507153,,jewell loyd,16.0,10.0,26.0,pbp
401507153,,jonquel jones,9.0,0.0,9.0,pbp
401507153,,jordan horston,4.0,0.0,4.0,pbp
401507153,,kayla thornton,6.0,3.0,9.0,pbp
401507153,,kia nurse,2.0,3.0,5.0,pbp
401507153,,mercedes russell,5.0,5.0,10.0,pbp
401507153,,nyara sabally,5.0,2.0,7.0,pbp
401507153,,sabrina ionescu,12.0,8.0,20.0,pbp
401507153,,sami whitcomb,2.0,9.0,11.0,pbp
401507153,,stefanie dolson,2.0,8.0,10.0,pbp
401507153,,yvonne turner,2.0,4.0,6.0,pbp
401507154,,alyssa thomas,8.0,8.0,16.0,pbp
401507154,,bridget carleton,0.0,3.0,3.0,pbp
401507154,,brionna jones,4.0,8.0,12.0,pbp
401507154,,dewanna bonner,11.0,2.0,13.0,pbp
401507154,,dijonai carrington,2.0,5.0,7.0,pbp
401507154,,dorka juhasz,2.0,5.0,7.0,pbp
401507154,,jessica shepard,9.0,2.0,11.0,pbp
401507154,,kayla mcbride,8.0,4.0,12.0,pbp
401507154,,napheesa collier,16.0,14.0,30.0,pbp
401507154,,natisha hiedeman,10.0,9.0,19.0,pbp
401507154,,olivia nelson-ododa,3.0,0.0,3.0,pbp
401507154,,rachel banham,6.0,3.0,9.0,pbp
401507154,,rebecca allen,0.0,8.0,8.0,pbp
401507154,,tiffany hayes,7.0,2.0,9.0,pbp
401507154,,tiffany mitchell,6.0,6.0,12.0,pbp
401507154,,tyasha harris,2.0,0.0,2.0,pbp
401507155,,ariel atkins,3.0,13.0,16.0,pbp
401507155,,arike ogunbowale,11.0,6.0,17.0,pbp
401507155,,brittney sykes,4.0,3.0,7.0,pbp
401507155,,crystal dangerfield,2.0,1.0,3.0,pbp
401507155,,elena delle donne,10.0,13.0,23.0,pbp
401507155,,jasmine dickey,2.0,4.0,6.0,pbp
401507155,,kalani brown,2.0,1.0,3.0,pbp
401507155,,kristi toliver,2.0,0.0,2.0,pbp
401507155,,li meng,3.0,2.0,5.0,pbp
401507155,,maddy siegrist,0.0,4.0,4.0,pbp
401507155,,natasha cloud,8.0,2.0,10.0,pbp
401507155,,natasha howard,3.0,13.0,16.0,pbp
401507155,,satou sabally,7.0,11.0,18.0,pbp
401507155,,shakira austin,6.0,6.0,12.0,pbp
401507155,,veronica burton,3.0,3.0,6.0,pbp
401507156,,a'ja wilson,12.0,9.0,21.0,pbp
401507156,,aari mcdonald,0.0,5.0,5.0,pbp
401507156,,ad durr,0.0,13.0,13.0,pbp
401507156,,allisha gray,9.0,7.0,16.0,pbp
401507156,,alysha clark,3.0,8.0,11.0,pbp
401507156,,candace parker,7.0,6.0,13.0,pbp
401507156,,chelsea gray,2.0,6.0,8.0,pbp
401507156,,cheyenne parker,9.0,16.0,25.0,pbp
401507156,,haley jones,0.0,4.0,4.0,pbp
401507156,,jackie young,12.0,8.0,20.0,pbp
401507156,,kelsey plum,6.0,9.0,15.0,pbp
401507156,,kiah stokes,3.0,1.0,4.0,pbp
401507156,,monique billings,4.0,0.0,4.0,pbp
401507156,,naz hillmon,2.0,0.0,2.0,pbp
401507156,,nia coffey,3.0,0.0,3.0,pbp
401507156,,rhyne howard,3.0,11.0,14.0,pbp
401507157,,alanna smith,5.0,13.0,18.0,pbp
401507157,,betnijah laney,11.0,6.0,17.0,pbp
401507157,,breanna stewart,8.0,11.0,19.0,pbp
401507157,,courtney vandersloot,2.0,6.0,8.0,pbp
401507157,,courtney williams,0.0,7.0,7.0,pbp
401507157,,dana evans,6.0,0.0,6.0,pbp
401507157,,elizabeth williams,6.0,2.0,8.0,pbp
401507157,,jonquel jones,7.0,3.0,10.0,pbp
401507157,,kahleah copper,18.0,2.0,20.0,pbp
401507157,,kayla thornton,2.0,10.0,12.0,pbp
401507157,,kristine anigwe,0.0,2.0,2.0,pbp
401507157,,marina mabrey,8.0,6.0,14.0,pbp
401507157,,marine johannes,2.0,1.0,3.0,pbp
401507157,,nyara sabally,3.0,0.0,3.0,pbp
401507157,,sabrina ionescu,0.0,5.0,5.0,pbp
401507158,,brittney griner,7.0,17.0,24.0,pbp
401507158,,chiney ogwumike,2.0,0.0,2.0,pbp
401507158,,dearica hamby,4.0,4.0,8.0,pbp
401507158,,diana taurasi,4.0,14.0,18.0,pbp
401507158,,jordin canada,5.0,11.0,16.0,pbp
401507158,,karlie samuelson,5.0,4.0,9.0,pbp
401507158,,layshia clarendon,4.0,7.0,11.0,pbp
401507158,,lexie brown,12.0,13.0,25.0,pbp
401507158,,megan gustafson,2.0,0.0,2.0,pbp
401507158,,michaela onyenwere,10.0,0.0,10.0,pbp
401507158,,moriah jefferson,4.0,1.0,5.0,pbp
401507158,,nneka ogwumike,6.0,15.0,21.0,pbp
401507158,,shey peddy,2.0,0.0,2.0,pbp
401507158,,sophie cunningham,10.0,9.0,19.0,pbp
401507158,,sug sutton,4.0,7.0,11.0,pbp
401507158,,zia cooke,6.0,0.0,6.0,pbp
401507159,,ariel atkins,6.0,12.0,18.0,pbp
401507159,,brittney sykes,2.0,6.0,8.0,pbp
401507159,,dorka juhasz,5.0,2.0,7.0,pbp
401507159,,elena delle donne,2.0,10.0,12.0,pbp
401507159,,jessica shepard,2.0,8.0,10.0,pbp
401507159,,kayla mcbride,10.0,14.0,24.0,pbp
401507159,,li meng,3.0,0.0,3.0,pbp
401507159,,lindsay allen,0.0,6.0,6.0,pbp
401507159,,myisha hines-allen,2.0,2.0,4.0,pbp
401507159,,napheesa collier,8.0,9.0,17.0,pbp
401507159,,natasha cloud,10.0,4.0,14.0,pbp
401507159,,rachel banham,6.0,0.0,6.0,pbp
401507159,,shakira austin,2.0,12.0,14.0,pbp
401507159,,shatori walker-kimbrough,3.0,0.0,3.0,pbp
401507159,,tianna hawkins,2.0,0.0,2.0,pbp
401507159,,tiffany mitchell,8.0,2.0,10.0,pbp
401507160,,chiney ogwumike,6.0,9.0,15.0,pbp
401507160,,dearica hamby,4.0,0.0,4.0,pbp
401507160,,ezi magbegor,9.0,5.0,14.0,pbp
401507160,,jade melbourne,2.0,8.0,10.0,pbp
401507160,,jewell loyd,13.0,24.0,37.0,pbp
401507160,,jordan horston,4.0,0.0,4.0,pbp
401507160,,jordin canada,3.0,6.0,9.0,pbp
401507160,,joyner holmes,4.0,0.0,4.0,pbp
401507160,,kaila charles,0.0,2.0,2.0,pbp
401507160,,karlie samuelson,3.0,0.0,3.0,pbp
401507160,,kia nurse,3.0,3.0,6.0,pbp
401507160,,layshia clarendon,6.0,10.0,16.0,pbp
401507160,,lexie brown,3.0,11.0,14.0,pbp
401507160,,mercedes russell,4.0,2.0,6.0,pbp
401507160,,nneka ogwumike,10.0,17.0,27.0,pbp
401507160,,sami whitcomb,1.0,0.0,1.0,pbp
401507160,,yvonne turner,3.0,2.0,5.0,pbp
